id,URL,Author,datePublished,claimReviewed,reviewBody,title,ratingValue,bestRating,alternativeName
27,https://aosfatos.org/noticias/militar-preso-por-transportar-cocaina-em-aviao-da-fab-nao-e-filiado-ao-pt/,https:www.aosfatos.org,27/06/2019,Militar preso da FAB. O militar detido por drogas é filiado ao PT. Pronto! Resolvido o mistério.," falsa a informação de que o segundo-sargento da FAB Força Aérea Brasileira preso na Espanha suspeito de tráfico de drogas é filiado ao PT veja aqui. Além de não ter seu nome na lista de filiados do partido, Manoel Silva Rodrigues é militar da ativa e, segundo o artigo 142 da Constituição, militares não podem ter filiação partidária.",Militar preso por transportar cocaína em avião da FAB não é filiado ao PT | Aos Fatos,1,5,FALSO
28,https://aosfatos.org/noticias/e-falso-que-flordelis-ganha-255-salarios-minimos-por-ter-adotado-51-criancas/,https:www.aosfatos.org,26/06/2019,Olha o motivo porque a deputada Flordelis adotou mais de 50 crianças e todas maiores de 12 anos....5 salários pra casa uma das 51 crianças. Entenderam o aparelhamento da esquerda Tirem suas conclusões.,"Não é verdade que a deputada federal Flordelis PSD-RJ adotou 51 crianças para receber um auxílio-adoção de cinco salários mínimos por cada uma delas, como afirma publicação que circula nas redes veja aqui. O benefício é oferecido pelo governo do Rio de Janeiro para servidores públicos que adotem crianças ou adolescentes, mas a lei não permite acúmulo de pagamentos em caso de diversas adoções.",É falso que Flordelis ganha 255 salários mínimos por ter adotado 51 crianças | Aos Fatos,1,5,FALSO
29,https://aosfatos.org/noticias/nao-ha-fontes-que-provem-existencia-de-audio-em-que-moro-xinga-bolsonaro/,https:www.aosfatos.org,25/06/2019,"Em áudio, Moro diz: será esse imbecil o presidente Dallagnol responde: infelizmente esta ameba é a nossa única escolha [o Bozo].","Publicações nas redes sociais afirmam que, em um áudio, o ministro da Justiça, Sergio Moro, e o procurador Deltan Dallagnol teriam se referido ao presidente Jair Bolsonaro PSL como imbecil e ameba veja aqui, mas não há fontes que atestem a veracidade desta informação e os próprios posts não trazem a gravação que alardeiam.Aos Fatos não identificou referências que embasem tal informação, que também não consta nas reportagens publicadas por The Intercept Brasil com base em troca de mensagens entre Moro e Dallagnol no aplicativo Telegram. O site negou nesta terça-feira 25 que tenha divulgado essa conversa. Desta forma, o conteúdo foi classificado como FALSO.",Não há fontes que provem existência de áudio em que Moro xinga Bolsonaro | Aos Fatos,1,5,FALSO
30,https://aosfatos.org/noticias/lula-nao-sugeriu-assassinato-de-palocci-em-audio-gravacao-e-falsa/,https:www.aosfatos.org,25/06/2019,BOMBSTICO! GRAMPO REVELA QUE LULA QUERIA O ASSASSINATO DE PALOCCI NA PRISO udio é verdadeiro!," falso o áudio atribuído ao ex-presidente Luiz Inácio Lula da Silva PT em que ele sugeriria o assassinato do seu ex-ministro da Fazenda, Antonio Palocci. Além de a voz ser diferente da do petista, a gravaçãonão consta entre as interceptações telefônicas autorizadas pela Justiça Federal em 2016. O Instituto Lula também negoua veracidade do conteúdo.",Lula não sugeriu assassinato de Palocci em áudio; gravação é falsa | Aos Fatos,1,5,FALSO
31,https://aosfatos.org/noticias/senador-contarato-nao-disse-que-lava-jato-deveria-ser-anulada/,https:www.aosfatos.org,24/06/2019,"A Lava Jato é uma árvore podre e deve ser anulada. Todos os julgamentos e condenações, afirmou o Senador da Rede.","O senador Fabiano Contarato Rede-ES não disse que os julgamentos e condenações decorrentes da Operação Lava Jato deveriam ser anulados, conforme publicação que circula nas redes veja aqui. De acordo com a postagem, a afirmação teria sido feita durante sessão da CCJ Comissão de Constituição, Justiça e Cidadania do Senado que recebeu o ministro da Justiça e Segurança Pública, Sergio Moro, no dia 19 de junho. No entanto, não há registro de declaração semelhante naquele momento, e o senador emitiu uma nota em que nega tal afirmação.",Senador Contarato não disse que Lava Jato deveria ser anulada | Aos Fatos,1,5,FALSO
32,https://aosfatos.org/noticias/e-falso-que-acm-morreu-em-acidente-de-helicoptero-apos-criticar-lula/,https:www.aosfatos.org,24/06/2019,"ACM morreu em Julho de 2007, em um acidente de helicóptero. Poucas semanas antes fez um pronunciamento na tribuna do Senado, em plena vigência do 2 mandato de Lula, que até hoje não havia sido divulgado. Veja o que ele disse","Não é verdade que o senador Antônio Carlos Magalhães foi morto em um acidente de helicóptero em julho de 2007, semanas depois de fazer um pronunciamento no Senado contra o então presidente Lula. Além de ter morrido devido a falência múltipla de órgãos, o discurso de ACM foi realizado em junho de 2006, mais de um ano antes da data da sua morte, em 20 de julho de 2007.",É falso que ACM morreu em acidente de helicóptero semanas após criticar Lula | Aos Fatos,1,5,FALSO
33,https://aosfatos.org/noticias/video-que-mostra-carro-atacado-por-manifestantes-nao-e-da-greve-geral/,https:www.aosfatos.org,18/06/2019,"Manifestação pacífica e democrática do PT, PSOL, CUT #sqn.","Não foi gravado durante protestos da greve geral da última sexta-feira 14 um vídeo em que manifestantes de esquerda depredam um carro. As imagens, na verdade, são de maio de 2017 e mostram o momento em que um veículo é atacado após furar o bloqueio de uma manifestação realizada em Goiânia contra o governo de Michel Temer e atropelar duas pessoas.",Vídeo que mostra carro atacado por manifestantes não é da greve geral | Aos Fatos,1,5,FALSO
34,https://aosfatos.org/noticias/e-falso-que-governador-do-maranhao-trocou-bandeira-nacional-pela-comunista/,https:www.aosfatos.org,17/06/2019,Governador do estado do Maranhão substitui a bandeira nacional pela bandeira do partido comunista.,"Não é verdade que o governador do Maranhão, Flávio Dino PC do B, trocou a bandeira brasileira do Palácio dos Leões, sede do governo do estado, pela bandeira do partido comunista. Além de confundir a bandeira da China com o símbolo do partido, o texto que circula nas redes sociais omite que é protocolo do governo hastear a bandeira de um país em caso de visita oficial.",É falso que governador do Maranhão trocou bandeira nacional pela comunista | Aos Fatos,1,5,FALSO
35,https://aosfatos.org/noticias/e-falso-que-manifestante-esfaqueou-policial-durante-greve-geral-em-sp/,https:www.aosfatos.org,14/06/2019,"Policial é esfaqueada por grevista pró-LulaManifestante esquerdista agride PM feminina com uma facada no pescoçoManifestação em São Paulo, baderneiro ataca policial com uma faca e atinge o pescoço, a policial passa bem. O vagabundo foi abatido.","Não é verdade que um manifestante que participava da greve geral nesta sexta-feira 14 esfaqueou uma policial em São Paulo. O vídeo que embasa as publicações nas redes sociais com esta desinformação veja um exemplo aqui mostra crime ocorrido nesta quarta-feira 12 em Mogi das Cruzes, na Grande SP, sem qualquer relação com os protestos.Na realidade, a polícia foi acionada para conter Marcelo Nogueira, de 48 anos, que estaria atirando pedras contra uma empresa e automóveis em uma via expressa de Mogi, segundo o boletim de ocorrência. Ao tentar imobilizá-lo com disparo de arma de choque, a tenente Beatriz Marandola foi surpreendida por Nogueira, que lhe desferiu uma facada no pescoço. Outros policiais atiraram contra o homem, que morreu no local. A tenente foi socorrida, levada ao hospital e passa bem.",É falso que manifestante esfaqueou policial durante greve geral em SP | Aos Fatos,1,5,FALSO
36,https://aosfatos.org/noticias/onu-nao-previu-implantacao-de-chips-em-toda-a-humanidade-ate-2030/,https:www.aosfatos.org,14/06/2019,ONU prevê que toda a humanidade seja chipada até 2030 e quem recusar será excluído da sociedade,"Não é verdade que a ONU Organização das Nações Unidas pretende implantar chips de identificação biométrica em toda a humanidade e que as pessoas que se recusarem serão excluídas socialmente. Segundo a notícia falsa veja aqui, o plano estaria registrado na Agenda 2030 para o Desenvolvimento Sustentável, lançada pela organização em 2015. Porém, Aos Fatos constatou que não há nada relacionado a isso entre os tópicos do documento.",ONU não previu implantação de chips em toda a humanidade até 2030 | Aos Fatos,1,5,FALSO
37,https://aosfatos.org/noticias/mulheres-acusadas-de-matar-menino-nao-foram-soltas-por-comite-de-direitos-humanos/,https:www.aosfatos.org,14/06/2019,"Comitê de Direitos Humanos manda soltar lésbicas que esquartejaram o menino Rhuan, de nove anos","Não é verdade que o Comitê de Direitos Humanos do Brasil tenha expedido uma ordem de libertação de Kacyla Santiago e Rosana Cândido, acusadas de matar Rhuan Maycon da Silva Castro, de nove anos. Além de não existir tal comitê, o casal segue preso na ala feminina do Complexo Penitenciário da Papuda, segundo nota emitida pela Secretaria de Segurança Pública do Distrito Federal.",Mulheres acusadas de matar menino não foram soltas por Comitê de Direitos Humanos | Aos Fatos,1,5,FALSO
38,https://aosfatos.org/noticias/e-falso-que-bolsonaro-autorizou-execucao-de-divida-bilionaria-da-rede-globo/,https:www.aosfatos.org,13/06/2019,Bolsonaro autoriza Execução da dívida da Globo de mais de R$ 1 Bilhão de impostos sonegados,"Não é verdade que o presidente Jair Bolsonaro autorizou a execução de uma dívida da Rede Globo de R$ 358 milhões em impostos sonegados à União. Segundo publicação do blog Foco News veja aqui, a cobrança corresponderia a uma parte do montante de R$ 1 bilhão supostamente devido pela emissora desde 2002 e seria publicada no DOU Diário Oficial da União do último dia 6, o que não ocorreu.",É falso que Bolsonaro autorizou execução de dívida bilionária da Rede Globo | Aos Fatos,1,5,FALSO
39,https://aosfatos.org/noticias/telegram-nao-disse-que-hackers-alteraram-mensagens-vazadas-da-lava-jato/,https:www.aosfatos.org,13/06/2019,"Urgente! A invasão já seria crime, agora o Telegram confirma que o texto divulgado foi manipulado. Atitudes imediatas, tirar o site do ar e prender Glenn Greenwald!","Não é verdade que o aplicativo Telegram confirmou em sua conta no Twitter que hackers alteraram textos das mensagens vazadas do ministro Sergio Moro, do procurador Deltan Dallagnol e de outros integrantes da força-tarefa da Lava Jato, divulgadas nesta semana pelo site The Intercept Brasil. A foto que circula nas redes sociais com o comunicado da empresa é uma montagem veja aqui. Aos Fatos constatou que o tweet não consta no perfil @telegram. Além disso, a mensagem foi escrita em português em um perfil que só posta em inglês. O texto em si também foge ao padrão da comunicação adotada pela empresa. O aplicativo de mensagens já negou, tanto na conta em inglês, quanto na em português, que tenha havido ataque hacker ao aplicativo no caso da Lava Jato e disse ser mais provável que tenha sido malware [um tipo de vírus] ou alguém que não esteja usando uma senha de verificação em duas etapas.",Telegram não disse que hackers alteraram mensagens vazadas da Lava Jato | Aos Fatos,1,5,FALSO
